arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
24.0,4.073,262144,383384.916934665,383384.916934665,383384.916934665,383384.916934665,383384.916934665,383384.916934665
24.0,4.639,32768,627941.0367040841,627941.0367040841,627941.0367040841,627941.0367040841,627941.0367040841,627941.0367040841
24.0,5.649,4096,841167.4386630761,841167.4386630761,841167.4386630761,841167.4386630761,841167.4386630761,841167.4386630761
24.0,7.918,512,2022265.2834924997,2068949.3573224552,2068949.3573224552,2068949.3573224552,2068949.3573224552,2068949.3573224552
24.0,16.772,64,3606599.990599318,3606599.990599318,3606599.990599318,3606599.990599318,3606599.990599318,3606599.990599318
