arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
24.0,4.073,262144,348783.0501042159,348783.0501042159,348783.0501042159,348783.0501042159,348783.0501042159,348783.0501042159
24.0,4.639,32768,381373.4108626347,371953.2490044952,371953.2490044952,371953.2490044952,371953.2490044952,371953.2490044952
24.0,5.649,4096,1174945.009549383,1174945.009549383,1174945.009549383,1174945.009549383,1174945.009549383,1174945.009549383
24.0,7.918,512,2530289.060569365,2538990.990699061,2538990.990699061,2538990.990699061,2538990.990699061,2538990.990699061
24.0,16.772,64,3789956.857635981,3791849.9728619275,3791849.9728619275,3791849.9728619275,3791849.9728619275,3791849.9728619275
