arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
22.0,4.073,262144,438075.42372290185,438075.42372290185,438075.42372290185,438075.42372290185,438075.42372290185,438075.42372290185
22.0,4.639,32768,908144.6216875372,918985.0176221591,918985.0176221591,918985.0176221591,918985.0176221591,918985.0176221591
22.0,5.649,4096,1088539.9612255858,1088539.9612255858,1088539.9612255858,1088539.9612255858,1088539.9612255858,1088539.9612255858
22.0,7.918,512,3212871.762675255,3212871.762675255,3212871.762675255,3212871.762675255,3212871.762675255,3212871.762675255
22.0,16.772,64,4640439.3283583615,4641507.2047685115,4641507.2047685115,4641507.2047685115,4641507.2047685115,4641507.2047685115
