arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
30.0,4.073,262144,498266.6147505771,498266.6147505771,498266.6147505771,498266.6147505771,498266.6147505771,498266.6147505771
30.0,4.639,32768,264664.6328582646,264664.6328582646,264664.6328582646,264664.6328582646,264664.6328582646,264664.6328582646
30.0,5.649,4096,289188.6765400748,289188.6765400748,289188.6765400748,289188.6765400748,289188.6765400748,289188.6765400748
30.0,7.918,512,496080.46533500997,562424.0264373492,562424.0264373492,562424.0264373492,562424.0264373492,562424.0264373492
30.0,16.772,64,410575.1989234128,410575.1989234128,410575.1989234128,410575.1989234128,410575.1989234128,410575.1989234128
