arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
20.0,4.073,262144,590813.0235353652,590813.0235353652,590813.0235353652,590813.0235353652,590813.0235353652,590813.0235353652
20.0,4.639,32768,1231459.1357877045,1231459.1357877045,1231459.1357877045,1231459.1357877045,1231459.1357877045,1231459.1357877045
20.0,5.649,4096,1714890.957798775,1714890.957798775,1714890.957798775,1714890.957798775,1714890.957798775,1714890.957798775
20.0,7.918,512,3444612.8370988225,3457154.330914083,3457154.330914083,3457154.330914083,3457154.330914083,3457154.330914083
20.0,16.772,64,5954235.700102071,5954235.700102071,5954235.700102071,5954235.700102071,5954235.700102071,5954235.700102071
