arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
22.0,4.073,262144,565946.9811104217,565946.9811104217,565946.9811104217,565946.9811104217,565946.9811104217,565946.9811104217
22.0,4.639,32768,800189.7772766158,800189.7772766158,800189.7772766158,800189.7772766158,800189.7772766158,800189.7772766158
22.0,5.649,4096,1441485.4870667274,1437839.211246515,1453065.515628941,1453065.515628941,1453065.515628941,1453065.515628941
22.0,7.918,512,3208328.5357749755,3205934.4119955106,3231773.3967685606,3231773.3967685606,3231773.3967685606,3231773.3967685606
22.0,16.772,64,4746184.740960154,4746184.740960154,4746184.740960154,4746184.740960154,4746184.740960154,4746184.740960154
