arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
22.0,4.073,262144,512357.1514188125,512357.1514188125,512357.1514188125,512357.1514188125,512357.1514188125,512357.1514188125
22.0,4.639,32768,831741.2013637415,831741.2013637415,831741.2013637415,831741.2013637415,831741.2013637415,831741.2013637415
22.0,5.649,4096,1428923.066860844,1428923.066860844,1428923.066860844,1428923.066860844,1428923.066860844,1428923.066860844
22.0,7.918,512,2640488.573500177,2651264.925171568,2651264.925171568,2651264.925171568,2651264.925171568,2651264.925171568
22.0,16.772,64,5067656.394770368,5067656.394770368,5067656.394770368,5067656.394770368,5067656.394770368,5067656.394770368
