arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
30.0,4.073,262144,325480.7338399617,325480.7338399617,325480.7338399617,325480.7338399617,325480.7338399617,325480.7338399617
30.0,4.639,32768,310373.2655771112,310373.2655771112,310373.2655771112,310373.2655771112,310373.2655771112,310373.2655771112
30.0,5.649,4096,400853.9618264986,400853.9618264986,400853.9618264986,400853.9618264986,400853.9618264986,400853.9618264986
30.0,7.918,512,196232.8923931969,196232.8923931969,196232.8923931969,196232.8923931969,178900.70961849202,173138.71146569157
30.0,16.772,64,144840.07380210768,144840.07380210768,144840.07380210768,144840.07380210768,144840.07380210768,144840.07380210768
