arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
38.0,4.073,262144,58995.282658870274,58995.282658870274,58995.282658870274,58995.282658870274,58995.282658870274,58995.282658870274
38.0,4.639,32768,87325.0489664907,87325.0489664907,87325.0489664907,87325.0489664907,87325.0489664907,87325.0489664907
38.0,5.649,4096,69257.22246812964,69257.22246812964,69257.22246812964,69257.22246812964,69257.22246812964,69257.22246812964
38.0,7.918,512,23096.36412944687,23096.36412944687,23023.308124594085,23023.308124594085,23023.308124594085,23023.308124594085
38.0,16.772,64,12449.853814402803,12449.853814402803,12390.912032614871,12390.912032614871,12449.853814402803,12390.912032614871
