arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
40.0,4.073,262144,226116.212264844,226116.212264844,226116.212264844,226116.212264844,226116.212264844,226116.212264844
40.0,4.639,32768,142261.63743258404,142261.63743258404,142261.63743258404,142261.63743258404,142261.63743258404,142261.63743258404
40.0,5.649,4096,52522.99543057307,52522.99543057307,52522.99543057307,52522.99543057307,52522.99543057307,52522.99543057307
40.0,7.918,512,19731.753571337747,19731.753571337747,19731.753571337747,19731.753571337747,19731.753571337747,19731.753571337747
40.0,16.772,64,11136.453879040671,11125.88014495932,11124.856133901238,11124.856133901238,11124.856133901238,11124.856133901238
