arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
32.0,4.073,262144,479434.38177711033,479434.38177711033,479434.38177711033,479434.38177711033,479434.38177711033,479434.38177711033
32.0,4.639,32768,78486.82005916662,78486.82005916662,78486.82005916662,78486.82005916662,78486.82005916662,78486.82005916662
32.0,5.649,4096,98723.15925354091,98723.15925354091,98723.15925354091,98723.15925354091,98723.15925354091,98723.15925354091
32.0,7.918,512,86291.19088875758,87757.58366090078,87757.58366090078,87757.58366090078,87757.58366090078,87757.58366090078
32.0,16.772,64,37253.60618785784,37253.60618785784,37253.60618785784,37253.60618785784,37253.60618785784,37253.60618785784
