arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
24.0,4.073,262144,326899.0904315887,326899.0904315887,326899.0904315887,326899.0904315887,326899.0904315887,326899.0904315887,326899.0904315887
24.0,4.639,32768,1463949.7259147938,1463949.7259147938,1463949.7259147938,1463949.7259147938,1463949.7259147938,1463949.7259147938,1463949.7259147938
24.0,5.649,4096,3299293.190397907,3265807.573422537,3265807.573422537,3265807.573422537,3265807.573422537,3265807.573422537,3265807.573422537
24.0,7.918,512,6769658.645402514,6760516.497861314,6769658.645402514,6769658.645402514,6769658.645402514,6760516.497861314,6760516.497861314
24.0,16.772,64,10442239.967007749,10445933.652920164,10445933.652920164,10445933.652920164,10445933.652920164,10445933.652920164,10445933.652920164
