arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
38.0,4.073,262144,43604.216974967,43604.216974967,43604.216974967,43604.216974967,43604.216974967,43604.216974967
38.0,4.639,32768,49475.42581928932,49471.5041109526,49471.5041109526,49471.5041109526,49471.5041109526,49471.5041109526
38.0,5.649,4096,56864.994381429424,56864.994381429424,56864.994381429424,56864.994381429424,56864.994381429424,56864.994381429424
38.0,7.918,512,23797.866248888786,23797.866248888786,23797.866248888786,23797.866248888786,23797.866248888786,23797.866248888786
38.0,16.772,64,11698.469985429718,11623.934875935945,11623.934875935945,11624.206639594808,11624.206639594808,11623.934875935945
