arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
22.0,4.073,262144,3154359.792504812,1188260.5993484762,1188260.5993484762,1188260.5993484762,1188260.5993484762,1188260.5993484762,1188260.5993484762
22.0,4.639,32768,1854567.8744882862,1854567.8744882862,1854567.8744882862,1854567.8744882862,1854567.8744882862,1854567.8744882862,1854567.8744882862
22.0,5.649,4096,4236203.030941152,4236203.030941152,4236203.030941152,4236203.030941152,4236203.030941152,4236203.030941152,4236203.030941152
22.0,7.918,512,8766440.947784968,8764623.4697745,8764623.4697745,8764623.4697745,8764623.4697745,8764623.4697745,8764623.4697745
22.0,16.772,64,13882870.715926515,13883338.994238093,13883338.994238093,13883338.994238093,13883338.994238093,13883338.994238093,13883338.994238093
