arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
40.0,4.073,262144,986897.2183844679,279801.5767521691,279801.5767521691,279801.5767521691,279801.5767521691,279801.5767521691,279801.5767521691
40.0,4.639,32768,118688.40075592897,118678.01388631342,118678.01388631342,118678.01388631342,118678.01388631342,118678.01388631342,118678.01388631342
40.0,5.649,4096,38932.09374025497,38932.09374025497,38932.09374025497,38932.09374025497,38932.09374025497,38932.09374025497,38932.09374025497
40.0,7.918,512,26915.848435447842,26770.24990544541,26770.24990544541,26770.24990544541,26770.24990544541,26770.24990544541,26770.24990544541
40.0,16.772,64,14943.562861647151,14869.317099315624,14842.970827971063,14842.970827971063,14842.970827971063,14842.970827971063,14842.970827971063
