arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
30.0,4.073,262144,114490.66032650873,114490.66032650873,114490.66032650873,114490.66032650873,114490.66032650873,114490.66032650873
30.0,4.639,32768,211583.15862090726,211583.15862090726,211583.15862090726,211583.15862090726,211583.15862090726,211583.15862090726
30.0,5.649,4096,124319.88239617989,124319.88239617989,124319.88239617989,124319.88239617989,124319.88239617989,124319.88239617989
30.0,7.918,512,760851.6940587042,760851.6940587042,760851.6940587042,760851.6940587042,760851.6940587042,760851.6940587042
30.0,16.772,64,616427.2304262685,617019.1742482563,617019.1742482563,617019.1742482563,617019.1742482563,617019.1742482563
