arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
24.0,4.073,262144,126180.45725864208,126180.45725864208,126180.45725864208,126180.45725864208,126180.45725864208,126180.45725864208
24.0,4.639,32768,647920.1648227967,647920.1648227967,647920.1648227967,647920.1648227967,647920.1648227967,647920.1648227967
24.0,5.649,4096,1193125.707185961,1193125.707185961,1193125.707185961,1193125.707185961,1193125.707185961,1193125.707185961
24.0,7.918,512,2147707.792424286,2138604.3611519174,2147707.792424286,2147707.792424286,2147707.792424286,2147707.792424286
24.0,16.772,64,3926047.6847886094,3926047.6847886094,3926047.6847886094,3926047.6847886094,3926047.6847886094,3926047.6847886094
