arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
24.0,4.073,262144,438049.4355926052,326039.39680351515,326039.39680351515,326039.39680351515,325544.449716164,326039.39680351515
24.0,4.639,32768,443930.7145614054,449119.41915708786,449119.41915708786,449119.41915708786,449119.41915708786,449119.41915708786
24.0,5.649,4096,1152710.7417969175,1152710.7417969175,1152710.7417969175,1152710.7417969175,1152710.7417969175,1152710.7417969175
24.0,7.918,512,2357953.957671566,2398485.5898995935,2398485.5898995935,2398485.5898995935,2398485.5898995935,2398485.5898995935
24.0,16.772,64,3751577.575557248,3751577.575557248,3751577.575557248,3751577.575557248,3751577.575557248,3751577.575557248
