arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
28.0,4.073,262144,262202.52563619596,263837.4771748699,263837.4771748699,263837.4771748699,263837.4771748699,263837.4771748699
28.0,4.639,32768,554950.9222201545,554950.9222201545,554950.9222201545,554950.9222201545,554950.9222201545,554950.9222201545
28.0,5.649,4096,324350.2706226711,324350.2706226711,324350.2706226711,324350.2706226711,324350.2706226711,324350.2706226711
28.0,7.918,512,1315380.7643138925,1386031.690585392,1386031.690585392,1386031.690585392,1386031.690585392,1386031.690585392
28.0,16.772,64,1381511.3280396943,1382227.93987316,1382227.93987316,1382227.93987316,1382227.93987316,1382227.93987316
