arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
30.0,4.073,262144,431431.3055759862,431431.3055759862,431431.3055759862,431431.3055759862,431431.3055759862,431431.3055759862,431431.3055759862
30.0,4.639,32768,162433.5965248569,162433.5965248569,162433.5965248569,162433.5965248569,162433.5965248569,162433.5965248569,162433.5965248569
30.0,5.649,4096,403218.44946009107,403218.44946009107,403218.44946009107,403218.44946009107,403218.44946009107,403218.44946009107,403218.44946009107
30.0,7.918,512,3119037.7310896707,3279638.060469478,3378071.2551447162,3378071.2551447162,3378071.2551447162,3331394.1007154947,3059580.4658006625
30.0,16.772,64,1135486.3775572123,1135486.3775572123,1135486.3775572123,1135486.3775572123,1135486.3775572123,1135486.3775572123,1135486.3775572123
