arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time
26.0,4.073,262144,153448.29205957297,153448.29205957297,153448.29205957297,153448.29205957297,153448.29205957297,153448.29205957297
26.0,4.639,32768,268776.8953332857,268776.8953332857,268776.8953332857,268776.8953332857,268776.8953332857,268776.8953332857
26.0,5.649,4096,782107.0374980653,803418.4906522876,803418.4906522876,803418.4906522876,803418.4906522876,803418.4906522876
26.0,7.918,512,1810792.9359625855,1946471.7741477783,1946471.7741477783,1946471.7741477783,1946471.7741477783,1946471.7741477783
26.0,16.772,64,2408529.000617389,2408529.000617389,2408529.000617389,2408529.000617389,2408529.000617389,2408529.000617389
