arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time
32.0,4.073,262144,265153.03063891234,265153.03063891234,265153.03063891234,265153.03063891234,265153.03063891234,265153.03063891234,265153.03063891234
32.0,4.639,32768,394013.3094160653,394013.3094160653,394013.3094160653,394013.3094160653,394013.3094160653,394013.3094160653,394013.3094160653
32.0,5.649,4096,261846.09463958023,263110.1130857573,263110.1130857573,263110.1130857573,263110.1130857573,263110.1130857573,263110.1130857573
32.0,7.918,512,501277.1732385188,501277.1732385188,501277.1732385188,501277.1732385188,501277.1732385188,353645.638119573,354310.6072953504
32.0,16.772,64,87108.05028813353,87108.05028813353,87108.05028813353,87108.05028813353,87108.05028813353,87108.05028813353,87108.05028813353
