frequency,SETF_L2_norm_flow_time,SETF_maximum_flow_time,SETF_longest_H_L2_norm
2,4212140.401311,296261.000000,86500.482756
4,3902894.836782,239170.000000,122.833220
8,6531355.724974,296270.000000,170584.054393
16,6644379.342386,305132.000000,3822.439928
32,4781804.528106,291713.000000,78.981010
64,7092578.592608,306018.000000,648601.161726
128,7004243.119561,288410.000000,450417.151382
256,7923568.233144,305879.000000,656716.961843
512,6961980.677339,302739.000000,401865.245453
1024,6053810.316248,298127.000000,606662.960673
2048,6445702.321779,296891.000000,1399856.342024
4096,5848736.861565,259187.000000,734746.630649
8192,9065281.152685,295745.000000,4809739.004162
16384,1512815.121191,91781.000000,879468.835622
32768,5900462.919728,276677.000000,2841718.838374
65536,2584242.897300,121777.000000,1053186.931104
