frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,171576.147774,114111.000000,13.964240
4,207322.877920,143705.000000,39.799497
8,26828.315322,9813.000000,73.871510
16,163893.414886,155009.000000,34.481879
32,384409.095102,377744.000000,55.919585
64,190730.213771,125898.000000,374.289995
128,175972.473390,148082.000000,72.567210
256,203538.851289,127753.000000,586.439255
512,445414.217595,268963.000000,1375.994549
1024,112066.679299,80196.000000,882.348004
2048,130742.485788,66666.000000,15912.608303
4096,231508.678544,174827.000000,3209.182918
8192,176158.399334,113143.000000,161419.277613
16384,115576.525701,59453.000000,7730.566926
32768,153932.098456,135934.000000,26351.059998
65536,383550.013642,264998.000000,380999.693504
