frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,166338.605438,88513.000000,56.595053
4,127150.614820,89559.000000,137.160490
8,136510.963710,107092.000000,265.716014
16,193644.135540,157762.000000,134.851770
32,178807.624628,149801.000000,4856.424611
64,198331.681776,122168.000000,86.833173
128,95693.864856,35515.000000,729.128932
256,316303.309022,248766.000000,1825.636327
512,308354.323902,205121.000000,1769.050310
1024,294298.624501,216649.000000,4015.467843
2048,224738.275899,148650.000000,5425.017511
4096,395401.904366,175493.000000,110913.872108
8192,196901.759126,92344.000000,39686.568925
16384,342884.721528,189236.000000,31251.125372
32768,665405.796528,263898.000000,637946.908466
65536,1007024.080147,284113.000000,359421.493509
