frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,209462.455684,112548.000000,28.670542
4,125953.076973,95827.000000,24.738634
8,101697.059073,88254.000000,16.000000
16,203220.128983,187152.000000,78.504777
32,107887.656175,87117.000000,199.082897
64,149145.347611,88506.000000,400.181209
128,305578.583949,178176.000000,411.358724
256,305515.688988,264495.000000,2332.762311
512,159221.110570,115411.000000,7939.527442
1024,92165.688041,57009.000000,4533.778887
2048,197836.047542,130260.000000,9540.234955
4096,409587.664520,311247.000000,8104.296762
8192,430947.433681,279844.000000,43330.333555
16384,337052.883541,233344.000000,51130.524308
32768,264443.011793,139091.000000,178976.153230
65536,308642.906837,232729.000000,271457.849879
