frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,202517.207032,173779.000000,46.043458
4,113944.748045,78421.000000,128.421182
8,176919.042446,131506.000000,45.934736
16,109084.297628,59767.000000,21.307276
32,666264.348163,510919.000000,47.275787
64,373907.615784,236255.000000,408.843491
128,77791.923340,52498.000000,371.967741
256,87750.292148,37241.000000,860.893141
512,478081.120417,268943.000000,1127.570840
1024,136269.161251,94346.000000,3091.219500
2048,490251.046402,349040.000000,251018.371202
4096,430922.744827,248921.000000,5052.505319
8192,214992.458568,137849.000000,8110.304433
16384,489452.390067,277497.000000,211286.675784
32768,228404.339873,159060.000000,47472.833895
65536,257965.664452,171385.000000,127484.950029
