frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,488174.103091,179986.000000,30.000000
4,501119.856352,164703.000000,233.418080
8,773585.379327,201679.000000,48.774994
16,886558.371732,296259.000000,81.117199
32,1158596.587124,305636.000000,325.166111
64,970464.196745,241897.000000,2989.352104
128,537539.676943,249784.000000,3693.037774
256,1263053.862207,298819.000000,2413.178816
512,904947.494244,243189.000000,201164.332214
1024,1524597.419367,283456.000000,233379.790158
2048,1117636.337848,289620.000000,367592.681410
4096,722103.075957,226197.000000,107600.844690
8192,777786.266703,158441.000000,304791.902474
16384,1971252.277610,304349.000000,1485705.971431
32768,581675.701002,163467.000000,145614.491095
65536,643882.730463,115962.000000,619114.463654
