frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,351820.315663,322326.000000,13.038405
4,175751.688783,107716.000000,25.396850
8,220863.856178,209288.000000,7.000000
16,144787.605575,84893.000000,642.758119
32,385068.987230,301391.000000,92.173749
64,133092.554089,110476.000000,100.920761
128,445412.124092,208100.000000,264.580801
256,152935.787192,89634.000000,1127.619617
512,180540.381968,154354.000000,11068.028280
1024,392101.762949,180609.000000,18033.444679
2048,231710.888941,109623.000000,5255.155088
4096,761535.987205,298687.000000,204135.304695
8192,400369.044474,272743.000000,168412.804676
16384,461782.977304,269163.000000,178026.809324
32768,261197.087842,158164.000000,211283.189038
65536,621721.122579,284616.000000,457581.292137
