frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,90489.734385,58960.000000,31.160873
4,506742.086080,290937.000000,194.252413
8,133439.995091,68362.000000,40.360872
16,172746.525071,159664.000000,363.059224
32,427904.021316,282676.000000,285.951045
64,163777.716381,127444.000000,818.996947
128,208206.803441,97341.000000,3247.161530
256,674444.933310,292965.000000,1071.982276
512,156001.682263,83530.000000,904.978453
1024,388144.725221,303138.000000,4284.669532
2048,466567.621648,247067.000000,229925.576857
4096,219192.257740,196383.000000,16444.462016
8192,307784.205880,173611.000000,23694.246981
16384,214829.004941,119871.000000,36519.624245
32768,516140.250360,210357.000000,376327.783617
65536,297045.206085,240040.000000,112559.618252
