frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,358854.987691,225542.000000,34.828150
4,113607.347597,64541.000000,24.062419
8,182834.110830,102130.000000,33.511192
16,531061.825517,225329.000000,313.926743
32,125236.938113,73490.000000,475.544951
64,179244.968864,113011.000000,236.336624
128,575110.996528,262796.000000,510.033332
256,264821.089226,149617.000000,1289.389003
512,524826.227197,264296.000000,43195.756065
1024,779246.758664,287573.000000,67513.261186
2048,435417.130225,185797.000000,10414.186574
4096,508705.484514,255974.000000,154316.261797
8192,548484.113023,208287.000000,53996.505285
16384,555720.131153,187423.000000,297538.007841
32768,855439.530915,288267.000000,377818.809925
65536,617295.627227,293310.000000,305167.014718
