frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,662507.074456,276641.000000,93.605555
4,356741.573860,178686.000000,367.113062
8,552529.922818,249347.000000,518.503616
16,892870.104608,275591.000000,142.551745
32,1223022.407042,305430.000000,12312.425512
64,561992.814862,234284.000000,255.847611
128,1085738.501478,290024.000000,419.668917
256,1235456.109401,299465.000000,27620.099638
512,906933.493584,294634.000000,946.459191
1024,773988.090227,261756.000000,24944.375117
2048,964592.931966,295087.000000,17760.600300
4096,696054.218766,135243.000000,164242.253285
8192,1357242.660924,209782.000000,879952.254949
16384,795021.127882,246740.000000,129072.678449
32768,1067775.388504,151216.000000,653433.751031
65536,2104265.036539,246926.000000,1971573.078918
