frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,194165.604256,162044.000000,62.561969
4,55889.085911,24149.000000,11.401754
8,302221.521052,236628.000000,151.377013
16,89071.559625,56212.000000,163.122653
32,221450.101729,193368.000000,621.605985
64,234462.310590,208597.000000,1636.242036
128,403923.254898,248881.000000,740.449863
256,92907.105487,48138.000000,1322.413324
512,174038.038739,117336.000000,2033.453466
1024,410434.667483,250599.000000,9967.570918
2048,222510.091823,130988.000000,105721.933666
4096,163643.559146,136829.000000,7525.418593
8192,193135.768047,92782.000000,25198.190451
16384,589684.787425,260191.000000,289893.531444
32768,564213.132624,243618.000000,400597.048581
65536,431557.397727,128498.000000,395353.164731
