frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,121760.101909,114337.000000,16.031220
4,392780.842123,339477.000000,28.213472
8,396929.261784,322880.000000,34.014703
16,107338.484790,92040.000000,80.727938
32,103754.759115,76108.000000,1064.614484
64,204841.528773,126327.000000,247.267062
128,201056.732650,145493.000000,298.826036
256,307159.468267,206445.000000,1135.832734
512,366236.391945,337456.000000,458.531351
1024,312273.823331,195807.000000,1648.187186
2048,179279.661289,103494.000000,1971.072297
4096,191620.590955,146409.000000,80684.337043
8192,145588.845936,77197.000000,23669.721186
16384,406034.117760,212098.000000,297698.698220
32768,467779.627190,269255.000000,328019.234721
65536,285573.072388,190353.000000,154459.524899
