frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,569268.639519,224710.000000,100.394223
4,739318.962307,301918.000000,1263.453205
8,469611.420161,274584.000000,67.446275
16,721430.020911,269830.000000,85.615419
32,845410.550715,211849.000000,1249.898796
64,958559.140200,207341.000000,203.290433
128,1387150.244965,301665.000000,11616.296914
256,1273409.457666,289418.000000,18459.973944
512,548315.799913,241922.000000,6642.572017
1024,579778.593728,180497.000000,43760.827300
2048,622668.553173,183799.000000,179296.686199
4096,1512538.840777,299007.000000,650411.221551
8192,1049977.227730,217968.000000,78725.797951
16384,769190.718268,162923.000000,162609.890640
32768,2292424.797440,295766.000000,793576.751437
65536,1525553.273718,122649.000000,1521567.635345
