frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,247591.278568,235842.000000,171.828403
4,136660.831583,125785.000000,13.114877
8,253252.843400,164409.000000,54.945427
16,525333.467312,272699.000000,44.395946
32,288326.546978,198408.000000,54.018515
64,399757.116795,256438.000000,777.209753
128,138084.371458,91680.000000,1231.374841
256,451301.102407,271070.000000,499.265460
512,444903.835841,279924.000000,68978.777903
1024,330940.281416,237534.000000,11441.889486
2048,281141.922900,205251.000000,2610.271059
4096,281302.633751,173570.000000,31935.028542
8192,559464.552586,250634.000000,328197.922035
16384,281705.733003,192921.000000,85008.070746
32768,272445.552054,216968.000000,242768.190600
65536,502333.320067,166136.000000,499736.967601
