frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,79244.571196,42999.000000,99.368003
4,92646.271371,74265.000000,39.446166
8,125806.211166,95443.000000,32.619013
16,152985.430401,128464.000000,47.307505
32,155196.319135,151415.000000,374.116292
64,196429.875487,171907.000000,2264.261690
128,137226.455780,131866.000000,767.501792
256,316277.597422,311931.000000,398.586252
512,187002.794982,164091.000000,2470.558034
1024,482736.819083,287193.000000,14944.163275
2048,110575.187990,64319.000000,3134.991547
4096,349996.060415,292256.000000,88167.315185
8192,99147.284118,59715.000000,60509.200714
16384,295766.264816,222366.000000,142050.137385
32768,188554.721118,94789.000000,64521.547719
65536,165558.113652,93874.000000,81504.163973
