frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,340628.272049,199605.000000,898.049553
4,302296.411535,193731.000000,606.486603
8,506174.514502,250187.000000,24.718414
16,233825.806469,84394.000000,31.096624
32,622644.684361,296115.000000,135.314449
64,444245.543730,222086.000000,303.549008
128,721563.594310,272587.000000,4029.805082
256,459259.938403,272671.000000,1513.357526
512,800165.930156,250279.000000,25493.675471
1024,710115.609514,207448.000000,63785.389346
2048,792927.477071,278731.000000,213255.017442
4096,493979.619200,176924.000000,6772.438556
8192,142996.800709,91166.000000,18916.270245
16384,896710.620302,210985.000000,791650.203540
32768,167946.908310,83559.000000,80693.016619
65536,873662.453735,167507.000000,800120.886385
