frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,258344.555836,108803.000000,62.537988
4,320516.426317,164133.000000,50.119856
8,274526.584711,120553.000000,28.948230
16,515440.374309,277286.000000,308.129843
32,531133.034923,268160.000000,16.000000
64,357508.078151,262621.000000,137.619039
128,443686.811438,280206.000000,930.177940
256,571069.663773,256188.000000,4403.998638
512,338135.531993,186828.000000,2337.869115
1024,356375.714678,164724.000000,116039.543480
2048,759621.453756,286914.000000,15381.698118
4096,667334.918574,275761.000000,309876.862265
8192,295185.000779,169371.000000,124829.783229
16384,1056539.030657,235737.000000,417080.098861
32768,550391.877996,245827.000000,171755.367523
65536,923838.276461,248282.000000,461786.758024
