frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,138815.765790,119344.000000,53.084838
4,220492.959466,180030.000000,97.652445
8,98995.331284,78090.000000,25.099801
16,239166.011346,156271.000000,105.237826
32,110627.994246,82927.000000,30.380915
64,180709.810555,118971.000000,10924.975149
128,327625.714031,222048.000000,2122.213938
256,149076.540056,88736.000000,532.304424
512,274296.526465,174379.000000,3764.973439
1024,107542.453436,85471.000000,13256.224689
2048,393581.479507,302694.000000,96548.388619
4096,272768.777786,167108.000000,47274.697122
8192,616846.872676,291608.000000,117972.350960
16384,129952.352837,84436.000000,42442.672748
32768,176988.345379,80705.000000,158370.949161
65536,566759.379896,333309.000000,69349.133354
