frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,117277.031455,72560.000000,20.542639
4,304030.604917,299219.000000,32.124757
8,219516.428488,197358.000000,391.200716
16,120794.392233,74953.000000,97.585860
32,206876.326826,183689.000000,96.213305
64,203722.995354,142716.000000,99.724621
128,235977.111426,226798.000000,1036.495055
256,730576.597996,518343.000000,688.439540
512,217507.771381,150377.000000,711.467498
1024,224540.886473,209513.000000,11155.215641
2048,166193.229880,133099.000000,7286.826881
4096,267606.701403,216253.000000,17646.567457
8192,281589.157487,229752.000000,230456.793762
16384,307912.109807,221519.000000,241810.205362
32768,70067.817641,40038.000000,17998.990916
65536,151861.687713,93036.000000,147894.442718
