frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,841555.081537,287764.000000,6577.289259
4,565845.136601,212335.000000,2917.296865
8,756880.889170,286025.000000,111.870461
16,311570.238060,108704.000000,2045.968719
32,952543.734874,273300.000000,360.077769
64,812648.268121,265050.000000,944.865070
128,828940.512490,288368.000000,6589.529801
256,1016317.920216,270331.000000,827.804325
512,1144159.236464,244666.000000,7139.750976
1024,1290468.464132,294973.000000,296679.390396
2048,1947097.827353,296892.000000,845492.934124
4096,485422.650105,114920.000000,61362.551487
8192,285880.814638,98576.000000,151785.947742
16384,1717864.590033,274886.000000,1114562.504146
32768,2062814.434290,236919.000000,1161444.464675
65536,2289032.636916,245041.000000,1394094.097616
