frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,144593.444903,75808.000000,1543.898960
4,150593.902891,109859.000000,46.421978
8,185469.672327,87913.000000,65.779936
16,373336.905490,258718.000000,109.142109
32,276510.199910,225928.000000,2119.866269
64,377585.785213,218464.000000,3555.926462
128,210209.062873,165269.000000,136.194714
256,201589.573046,111627.000000,1311.262750
512,147257.523193,99649.000000,879.601614
1024,199705.979392,137177.000000,4084.874539
2048,301239.947268,196540.000000,15217.372638
4096,333555.750376,153161.000000,20755.281207
8192,273071.671835,177687.000000,75993.377119
16384,90447.306599,45779.000000,54989.430812
32768,289633.497263,200979.000000,181525.581338
65536,283426.769944,147154.000000,280752.498279
