frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,410202.502266,204260.000000,12.806248
4,250769.398556,167245.000000,25.357445
8,198256.006577,106220.000000,745.676203
16,599094.557648,295254.000000,340.919345
32,361777.615296,238048.000000,27.784888
64,146123.607100,71307.000000,325.235299
128,332386.701324,279117.000000,3116.060975
256,491761.386395,238567.000000,9205.747715
512,227030.912763,190054.000000,2246.400677
1024,229915.310658,187501.000000,15893.200370
2048,245717.592946,199153.000000,33492.592718
4096,342259.611918,221559.000000,115989.848832
8192,434393.873498,253615.000000,183107.733023
16384,189477.344714,98828.000000,88287.022529
32768,190668.337678,103916.000000,150579.147228
65536,427481.914718,159264.000000,425465.048381
