frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,128466.179180,83618.000000,44.609416
4,184880.148875,126524.000000,42.023803
8,59152.581507,41421.000000,13.114877
16,270839.618943,169266.000000,346.848670
32,417911.281879,281976.000000,49.183331
64,78466.607949,57738.000000,1021.729906
128,353623.973875,211929.000000,80211.497692
256,69342.120980,33087.000000,276.665863
512,220165.515127,211069.000000,2353.722583
1024,149769.683925,89026.000000,2029.820435
2048,394029.634497,254026.000000,1526.228358
4096,336111.832130,262955.000000,2081.754068
8192,232011.488160,193474.000000,36830.431996
16384,135712.985830,92141.000000,4936.921510
32768,129610.282929,72856.000000,0.000000
65536,841149.656477,308787.000000,744782.234021
