frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,254447.785031,121704.000000,198.720910
4,341844.917012,167142.000000,36.482873
8,282957.613987,209642.000000,250.619233
16,411189.128385,216147.000000,90.598013
32,354631.321207,221942.000000,410.868592
64,494476.039663,231549.000000,107.554637
128,415080.047220,243331.000000,5835.614449
256,675373.797527,299640.000000,393.890848
512,625167.576572,250100.000000,10769.794056
1024,675399.965732,263736.000000,12197.113306
2048,433715.570306,276342.000000,87181.478245
4096,444544.919078,187774.000000,142140.093503
8192,377666.978582,143494.000000,123271.602792
16384,1477897.837706,270841.000000,864979.371149
32768,1352330.766690,294518.000000,837830.987096
65536,310821.281035,133434.000000,0.000000
