frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,158042.972719,110481.000000,15.588457
4,161139.849665,131365.000000,6.000000
8,278502.605654,219061.000000,10.816654
16,215984.417720,182528.000000,19.000000
32,163034.934158,140888.000000,174.298594
64,170039.627046,152141.000000,111.130554
128,267404.874045,169011.000000,397.346197
256,315157.005664,253596.000000,253608.760519
512,223975.718052,179695.000000,11033.921606
1024,457964.626931,310037.000000,1479.347153
2048,146336.984054,106215.000000,6831.474951
4096,433140.479602,251411.000000,40382.489064
8192,321569.404818,189527.000000,30359.487677
16384,226403.460841,162342.000000,40913.462137
32768,108429.143997,79237.000000,80887.812741
65536,454871.577407,203567.000000,441415.976381
