frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,141561.987882,105038.000000,14144.008201
4,254119.534269,132561.000000,758.221603
8,130453.516480,78129.000000,74.933304
16,210397.071693,135053.000000,283.705834
32,355162.466477,187000.000000,97.339612
64,376261.614117,207121.000000,194.882016
128,152237.117094,87349.000000,512.654855
256,175475.554466,123257.000000,1421.071427
512,247409.912049,154359.000000,700.781706
1024,207422.196729,142051.000000,11610.423506
2048,120712.675788,82996.000000,5579.914605
4096,437508.302010,228138.000000,143404.856577
8192,306114.507296,127212.000000,236900.608250
16384,233146.188212,106422.000000,38563.369212
32768,294593.992778,165939.000000,172203.101035
65536,326773.703885,107679.000000,270913.621376
