frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,328836.443665,243668.000000,39.064050
4,295947.695781,252556.000000,21.400935
8,161781.150920,120568.000000,96.072889
16,166404.803639,87544.000000,125.275696
32,85953.618819,67914.000000,184.198263
64,153156.208888,100842.000000,947.320959
128,357435.644536,234910.000000,136.352484
256,213635.594941,173168.000000,14666.577004
512,192825.104162,182443.000000,6618.784934
1024,299380.629056,219979.000000,16210.786903
2048,249890.017238,207261.000000,8503.157649
4096,243774.674482,178754.000000,10732.399825
8192,183424.439928,143792.000000,18084.678875
16384,122070.537895,98945.000000,5940.943528
32768,450148.137889,406948.000000,187815.554162
65536,226483.506779,164651.000000,179525.146734
