frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,236082.047392,134115.000000,168.810545
4,320622.139416,217738.000000,34.568772
8,305633.238822,165670.000000,101.405128
16,387107.914583,205282.000000,157.435701
32,791842.451977,260135.000000,175.564803
64,460803.095276,253806.000000,694.699935
128,375783.899550,244314.000000,1490.025839
256,676734.572802,264478.000000,1167.705014
512,413637.260506,233287.000000,5274.678568
1024,349772.794497,177345.000000,43676.726400
2048,648758.814625,284421.000000,34599.696675
4096,397113.550663,129132.000000,112804.268816
8192,325117.461604,209688.000000,211039.759126
16384,909776.246327,287565.000000,337183.815246
32768,675137.147606,125781.000000,661167.538185
65536,941639.851784,236452.000000,828444.772929
