frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,465906.353247,268209.000000,33.541020
4,425617.855187,324957.000000,71.007042
8,187821.452984,104173.000000,912.055919
16,151612.857143,98259.000000,167.827292
32,102776.842971,63360.000000,431.692020
64,216320.552533,129358.000000,184.002717
128,267861.839305,142564.000000,1985.808400
256,75581.219671,30701.000000,682.367936
512,462029.732437,199699.000000,13903.090736
1024,251749.435328,177299.000000,430.036045
2048,352425.838687,242929.000000,21156.762796
4096,300094.781116,198776.000000,185733.370507
8192,572845.397105,276699.000000,283051.747878
16384,205481.150535,95554.000000,76687.397361
32768,301216.658452,150633.000000,34617.856519
65536,247634.206258,91932.000000,193094.522033
