frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,432079.635425,302098.000000,13.000000
4,168948.811431,96803.000000,54754.000329
8,315591.086661,233346.000000,8.602325
16,184677.524537,131039.000000,65.604878
32,161403.887202,97735.000000,7620.236610
64,51605.628433,27438.000000,978.437019
128,281049.843588,222279.000000,815.425656
256,403350.839745,261042.000000,42134.278041
512,362036.424705,193490.000000,2046.911087
1024,280060.092843,195555.000000,1315.967705
2048,480216.473186,315789.000000,13605.989086
4096,427497.135361,298872.000000,166898.317391
8192,411108.454897,196710.000000,39748.334556
16384,145111.300442,84058.000000,29501.466862
32768,1098115.746044,269093.000000,1064065.323551
65536,549007.141390,209188.000000,354177.630069
