frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1435113.399675,57079.000000,0.000000
4,738376.668888,34631.000000,0.000000
8,1846383.230499,76135.000000,0.000000
16,816441.524167,35973.000000,0.000000
32,1847750.125735,89635.000000,0.000000
64,1766624.741840,85950.000000,0.000000
128,2235230.106660,85438.000000,0.000000
256,2706662.107879,107402.000000,0.000000
512,2210213.989414,83989.000000,0.000000
1024,2572539.174428,84763.000000,0.000000
2048,2608092.611209,107261.000000,0.000000
4096,4817197.098838,141852.000000,0.000000
8192,1871331.047791,72762.000000,0.000000
16384,3058770.884885,113121.000000,0.000000
32768,1840530.986418,73022.000000,0.000000
65536,8934251.367135,232356.000000,0.000000
