frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,835725.081152,33494.000000,0.000000
4,1761298.758275,76472.000000,0.000000
8,1235984.844964,49369.000000,0.000000
16,942293.516448,41928.000000,0.000000
32,1904656.737578,75915.000000,0.000000
64,2966346.550066,112958.000000,0.000000
128,2461875.984222,108665.000000,0.000000
256,2173706.618918,86019.000000,0.000000
512,2938663.834320,100425.000000,0.000000
1024,2615891.017352,102564.000000,0.000000
2048,1610130.732571,59982.000000,0.000000
4096,2657542.368896,81225.000000,0.000000
8192,3889514.406305,123358.000000,0.000000
16384,2348381.195198,84507.000000,0.000000
32768,6594187.037248,190350.000000,0.000000
65536,5189219.276997,135460.000000,0.000000
