frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1503099.313663,51216.000000,0.000000
4,775141.711507,27381.000000,0.000000
8,1267022.295277,54849.000000,0.000000
16,1397998.553600,52280.000000,0.000000
32,1005475.162374,47040.000000,0.000000
64,2027828.828731,78353.000000,0.000000
128,2166819.626923,79401.000000,0.000000
256,2704175.657150,97170.000000,0.000000
512,2696420.482309,95510.000000,0.000000
1024,1604240.497486,72000.000000,0.000000
2048,3618187.589911,147798.000000,0.000000
4096,3096918.914159,89724.000000,0.000000
8192,4864138.897796,177172.000000,0.000000
16384,5358998.806443,163208.000000,0.000000
32768,2918840.721251,91043.000000,0.000000
65536,4524053.414188,157642.000000,0.000000
