frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,946287.853900,41425.000000,0.000000
4,1336271.110997,52329.000000,0.000000
8,1542887.674816,76426.000000,0.000000
16,1435426.916792,48856.000000,0.000000
32,1783088.297250,78027.000000,0.000000
64,1843692.612159,67054.000000,0.000000
128,2280155.477098,83155.000000,0.000000
256,2770134.860204,94856.000000,0.000000
512,2420680.455265,95496.000000,0.000000
1024,3387489.812067,113375.000000,0.000000
2048,1638539.790228,62031.000000,0.000000
4096,1643398.105278,67722.000000,0.000000
8192,4179348.384579,139105.000000,0.000000
16384,2541961.716791,87302.000000,0.000000
32768,3947578.878770,158479.000000,0.000000
65536,5564384.922905,177506.000000,0.000000
