frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1037759.177115,41544.000000,0.000000
4,871830.099286,35970.000000,0.000000
8,1810293.191354,63237.000000,0.000000
16,1883261.212254,70512.000000,0.000000
32,1293815.726705,53606.000000,0.000000
64,2324079.893443,76624.000000,0.000000
128,2241795.654401,82320.000000,0.000000
256,2809507.143971,117559.000000,0.000000
512,2142010.049655,67491.000000,0.000000
1024,1981957.196412,77919.000000,0.000000
2048,2250627.672908,98278.000000,0.000000
4096,2651123.302685,88152.000000,0.000000
8192,4159911.088961,133110.000000,0.000000
16384,924421.340319,55364.000000,0.000000
32768,2598972.668380,78046.000000,0.000000
65536,1450366.924142,59621.000000,0.000000
