frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1092686.865213,39429.000000,0.000000
4,1422424.167962,59098.000000,0.000000
8,631630.907444,23446.000000,0.000000
16,443784.914874,20098.000000,0.000000
32,2404621.639466,104427.000000,0.000000
64,2150381.309999,86944.000000,0.000000
128,2164102.771478,92464.000000,0.000000
256,2056183.693382,88680.000000,0.000000
512,1344343.954171,56607.000000,0.000000
1024,2209008.762938,75348.000000,0.000000
2048,2603768.802093,105451.000000,0.000000
4096,3241581.196834,122312.000000,0.000000
8192,3157012.404137,104981.000000,0.000000
16384,2393779.522220,91798.000000,0.000000
32768,5101626.673817,140434.000000,0.000000
65536,6351162.300394,161316.000000,0.000000
