frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,208067.630837,200524.000000,16.248077
4,77450.374260,50770.000000,16.822604
8,87734.150067,53345.000000,1930.640308
16,107951.426017,48102.000000,21.213203
32,325472.640604,281798.000000,67.520367
64,206532.019985,165054.000000,966.474521
128,155093.708048,117701.000000,1804.510737
256,276469.779739,166828.000000,3476.404177
512,127152.889511,81183.000000,3806.535695
1024,111244.943633,57761.000000,51385.330689
2048,147975.600860,82924.000000,38581.178287
4096,496454.179190,271563.000000,63232.485876
8192,106821.079310,57869.000000,28737.834383
16384,153562.885464,97725.000000,103509.124757
32768,253268.191674,120730.000000,106950.822105
65536,130505.173625,107260.000000,0.000000
