frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,98382.649105,42128.000000,750.552463
4,209844.334360,127066.000000,103.975959
8,92386.937870,64378.000000,174.025860
16,133168.596820,78478.000000,147.617750
32,378075.112478,186298.000000,165.175664
64,149111.923745,109061.000000,415.900228
128,484390.881838,273971.000000,6011.150805
256,139943.917699,55433.000000,2104.711144
512,591853.688554,253201.000000,11566.496358
1024,299818.057437,228956.000000,15279.704186
2048,349230.663047,202353.000000,205632.951909
4096,331855.187847,173261.000000,129617.036639
8192,447236.526981,155902.000000,40852.448972
16384,811222.001958,177905.000000,157506.545731
32768,1737932.764015,225223.000000,1311470.466910
65536,668188.589473,213409.000000,331531.434915
