frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,123264.175919,95038.000000,170.812763
4,274636.808973,216673.000000,1232.438639
8,110057.347519,87933.000000,30.789609
16,479478.378332,213859.000000,36.221541
32,169644.296285,129837.000000,416.197069
64,100296.032359,64948.000000,917.111226
128,249158.297401,174448.000000,730.073284
256,291193.081503,185727.000000,3952.524004
512,292506.631328,181830.000000,5479.746344
1024,201920.351196,123549.000000,58737.262951
2048,431248.186374,384618.000000,397619.006062
4096,304590.380273,168776.000000,83405.782312
8192,262797.631287,95475.000000,26719.003200
16384,293514.894527,172531.000000,33380.701940
32768,259752.363772,80638.000000,221357.769988
65536,327087.443895,116966.000000,292329.311840
