frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,191333.655923,136471.000000,38.457769
4,216157.332006,153932.000000,138.517147
8,222701.608283,153293.000000,22.825424
16,225046.059748,166712.000000,140.737344
32,297056.694941,222232.000000,274.045617
64,194449.143876,166138.000000,7362.028796
128,438878.021522,262848.000000,517.112174
256,405867.408029,237886.000000,346.597750
512,122501.296838,81740.000000,3064.770464
1024,287733.722153,206421.000000,9596.913775
2048,321635.306182,183439.000000,71432.889792
4096,467793.333891,205932.000000,155621.183911
8192,690030.189350,169737.000000,417631.347073
16384,500980.903214,264874.000000,214967.031607
32768,578125.839692,251149.000000,301491.594574
65536,602948.800375,117742.000000,336828.682368
