frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,298340.238791,232677.000000,0.000000
4,124591.866023,108602.000000,0.000000
8,167038.261401,85365.000000,0.000000
16,85725.730192,58377.000000,0.000000
32,102750.920638,74579.000000,0.000000
64,228432.972092,161471.000000,0.000000
128,172438.325035,104617.000000,0.000000
256,115540.871189,60108.000000,0.000000
512,190056.095722,104487.000000,0.000000
1024,380346.597766,291631.000000,0.000000
2048,169634.072801,105657.000000,0.000000
4096,126311.159756,70496.000000,0.000000
8192,88234.914541,53537.000000,0.000000
16384,293229.084379,141663.000000,0.000000
32768,407650.532415,384759.000000,0.000000
65536,1172014.173198,197332.000000,0.000000
