frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,194170.678659,103615.000000,0.000000
4,363506.726792,105086.000000,0.000000
8,189257.655848,85987.000000,0.000000
16,283858.683748,146588.000000,0.000000
32,516411.500985,187000.000000,0.000000
64,557996.804740,215104.000000,0.000000
128,202719.971044,81854.000000,0.000000
256,250467.222396,130803.000000,0.000000
512,332352.575562,148078.000000,0.000000
1024,303897.651567,142051.000000,0.000000
2048,169134.984699,82996.000000,0.000000
4096,635559.045735,225867.000000,0.000000
8192,460801.824480,132632.000000,0.000000
16384,347235.260004,102060.000000,0.000000
32768,411720.606332,180884.000000,0.000000
65536,510642.232851,108396.000000,0.000000
